Access Date;Access Time;Modify Date;Modify Time;Create Date;Create Time;Permissions;UID;Username;GID;Groupname;Size;File
03/05/2015;22:43:59.9418274330;12/16/2013;06:26:35.0000000000;03/05/2015;22:38:24.6498147500;755;0;root;0;root;10240;/sbin/mount.fuse
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.5698147470;03/05/2015;22:38:24.5698147470;777;0;root;0;root;13;/sbin/iptables-save
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.5538147460;755;0;root;0;root;10440;/sbin/fsfreeze
12/18/2013;10:36:05.0000000000;12/18/2013;10:36:05.0000000000;03/05/2015;22:38:24.6618147500;755;0;root;0;root;55408;/sbin/ntfsclone
08/05/2014;11:44:35.0000000000;08/05/2014;11:44:35.0000000000;03/05/2015;22:38:24.6538147500;755;0;root;0;root;14816;/sbin/nameif
03/05/2015;22:54:12.0000000000;02/16/2015;14:25:48.0000000000;03/05/2015;22:54:13.2397422370;755;0;root;0;root;48160;/sbin/resize2fs
03/11/2015;10:08:41.7733305910;12/02/2014;12:10:35.0000000000;03/05/2015;22:38:24.6698147510;755;0;root;0;root;81632;/sbin/plymouthd
12/26/2013;23:10:03.0000000000;12/26/2013;23:10:03.0000000000;03/05/2015;22:38:24.4978147440;755;0;root;0;root;171056;/sbin/cgdisk
05/03/2012;09:42:29.0000000000;05/03/2012;09:42:29.0000000000;03/05/2015;22:38:24.5818147470;755;0;root;0;root;14568;/sbin/iwspy
02/09/2021;19:11:11.5827419960;01/29/2014;07:54:29.0000000000;03/05/2015;22:38:24.5378147460;755;0;root;0;root;257256;/sbin/ethtool
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.6138147480;755;0;root;0;root;18736;/sbin/mkfs.bfs
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.6738147510;03/05/2015;22:38:24.6738147510;777;0;root;0;root;9;/sbin/rmmod
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.6818147510;755;0;root;0;root;61856;/sbin/sfdisk
03/05/2015;22:54:18.4611304210;07/18/2014;05:46:51.0000000000;03/05/2015;22:38:24.6778147510;755;0;root;0;root;10240;/sbin/runlevel
02/09/2021;19:11:08.0664519990;03/05/2015;22:38:24.6738147510;03/05/2015;22:38:24.6738147510;777;0;root;0;root;7;/sbin/reload
08/05/2014;11:44:35.0000000000;08/05/2014;11:44:35.0000000000;03/05/2015;22:38:24.6098147480;755;0;root;0;root;19264;/sbin/mii-tool
02/09/2021;19:11:09.2784519990;03/07/2014;05:54:26.0000000000;03/05/2015;22:46:12.1978324360;755;0;root;0;root;28200;/sbin/start-stop-daemon
02/21/2014;14:20:29.0000000000;02/21/2014;14:20:29.0000000000;03/05/2015;22:38:24.5578147460;755;0;root;0;root;10456;/sbin/getcap
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.6178147490;755;0;root;0;root;23112;/sbin/mkswap
10/02/2012;19:57:00.0000000000;10/02/2012;19:57:00.0000000000;03/05/2015;22:38:24.4378147420;755;0;root;0;root;6272;/sbin/apm_available
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.5898147480;755;0;root;0;root;43584;/sbin/losetup
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.5698147470;03/05/2015;22:38:24.5698147470;777;0;root;0;root;13;/sbin/ip6tables-save
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.6098147480;03/05/2015;22:38:24.6098147480;777;0;root;0;root;8;/sbin/mkdosfs
02/09/2021;19:11:50.9924405140;02/16/2015;14:25:43.0000000000;03/05/2015;22:54:13.2517362350;777;0;root;0;root;6;/sbin/fsck.ext4dev
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.5698147470;03/05/2015;22:38:24.5698147470;777;0;root;0;root;7;/sbin/ip
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.5538147460;755;0;root;0;root;14616;/sbin/fstrim
02/09/2021;19:11:08.3464519990;08/05/2014;11:44:35.0000000000;03/05/2015;22:38:24.5618147470;755;0;root;0;root;68040;/sbin/ifconfig
06/29/2012;01:11:24.0000000000;06/29/2012;01:11:24.0000000000;03/05/2015;22:38:24.6698147510;755;0;root;0;root;18800;/sbin/pccardctl
