Access Date;Access Time;Modify Date;Modify Time;Create Date;Create Time;Permissions;UID;Username;GID;Groupname;Size;File
07/03/2011;07:22:03.0000000000;07/03/2011;07:22:03.0000000000;03/05/2015;22:39:33.7858173650;755;0;root;0;root;18220;/usr/sbin/pppoeconf
03/05/2015;22:54:12.0000000000;02/16/2015;14:25:48.0000000000;03/05/2015;22:54:13.2517362350;755;0;root;0;root;14584;/usr/sbin/filefrag
01/28/2015;16:19:27.0000000000;01/28/2015;16:19:27.0000000000;03/05/2015;22:39:33.6018173580;755;0;root;0;root;27088;/usr/sbin/hciemu
03/05/2015;23:03:41.0000000000;10/29/2012;05:54:45.0000000000;03/05/2015;23:03:42.1790081530;755;0;root;0;root;10104;/usr/sbin/pure-mrtginfo
03/05/2015;22:54:15.0000000000;02/25/2015;15:31:56.0000000000;03/05/2015;22:54:18.2052584130;777;0;root;0;root;10;/usr/sbin/accept
03/05/2015;22:42:24.8778238370;03/05/2015;22:39:33.4178173510;03/05/2015;22:39:33.4178173510;777;0;root;0;root;7;/usr/sbin/addgroup
01/14/2014;12:28:19.0000000000;01/14/2014;12:28:19.0000000000;03/05/2015;22:39:34.6098173960;755;0;root;0;root;1867;/usr/sbin/select-default-wordlist
02/09/2021;19:11:16.9134059980;12/11/2014;14:11:20.0000000000;03/05/2015;22:39:33.6338173590;755;0;root;0;root;2996;/usr/sbin/lightdm-session
03/23/2014;11:44:25.0000000000;03/23/2014;11:44:25.0000000000;03/05/2015;22:39:33.4738173530;755;0;root;0;root;6312;/usr/sbin/cracklib-check
02/10/2014;14:16:30.0000000000;02/10/2014;14:16:30.0000000000;03/05/2015;22:39:35.1538174170;755;0;root;0;root;213952;/usr/sbin/visudo
01/31/2014;17:21:25.0000000000;01/31/2014;17:21:25.0000000000;03/05/2015;22:39:33.6618173600;755;0;root;0;root;10576;/usr/sbin/pam_timestamp_check
01/28/2015;16:19:27.0000000000;01/28/2015;16:19:27.0000000000;03/05/2015;22:39:33.6018173580;755;0;root;0;root;168704;/usr/sbin/hciconfig
03/05/2015;22:42:25.8378238730;02/23/2014;09:30:42.0000000000;03/05/2015;22:39:33.5178173550;755;0;root;0;root;4784;/usr/sbin/dpkg-reconfigure
03/05/2015;22:54:01.0000000000;02/25/2015;11:57:32.0000000000;03/05/2015;22:54:03.3366958820;755;0;root;0;root;51664;/usr/sbin/zic
03/05/2015;22:39:33.6618173600;03/05/2015;22:39:33.6618173600;03/05/2015;22:39:33.6618173600;777;0;root;0;root;29;/usr/sbin/pm-suspend
07/01/2014;11:35:07.0000000000;07/01/2014;11:35:07.0000000000;03/05/2015;22:39:34.6578173980;755;0;root;0;root;450;/usr/sbin/update-gsfontmap
03/05/2015;22:54:12.0000000000;02/16/2015;14:25:48.0000000000;03/05/2015;22:54:13.2517362350;755;0;root;0;root;10424;/usr/sbin/e2freefrag
02/09/2021;19:11:10.5464519990;03/05/2015;22:56:07.3346703140;03/05/2015;22:56:07.3346703140;777;0;root;0;root;47;/usr/sbin/VBoxService
03/05/2015;22:54:15.0000000000;02/25/2015;15:31:56.0000000000;03/05/2015;22:54:18.2052584130;777;0;root;0;root;10;/usr/sbin/reject
02/09/2021;19:11:08.5184519990;02/25/2014;18:26:34.0000000000;03/05/2015;22:39:33.3978173500;755;0;root;0;root;930408;/usr/sbin/ModemManager
02/17/2014;05:04:33.0000000000;02/17/2014;05:04:33.0000000000;03/05/2015;22:39:33.4218173510;755;0;root;0;root;39528;/usr/sbin/arpd
05/13/2013;06:06:10.0000000000;05/13/2013;06:06:10.0000000000;03/05/2015;22:39:33.6618173600;755;0;root;0;root;4259;/usr/sbin/popularity-contest
06/10/2014;12:16:26.0000000000;06/10/2014;12:16:26.0000000000;03/05/2015;22:39:33.4218173510;755;0;root;0;root;1395;/usr/sbin/aptd
03/05/2015;22:56:07.3346703140;03/05/2015;22:56:07.3346703140;03/05/2015;22:56:07.3346703140;777;0;root;0;root;48;/usr/sbin/vbox-greeter
01/12/2014;18:11:33.0000000000;01/12/2014;18:11:33.0000000000;03/05/2015;22:39:34.6098173960;755;0;root;0;root;10456;/usr/sbin/tcpd
03/05/2015;22:39:34.6578173980;03/05/2015;22:39:34.6578173980;03/05/2015;22:39:34.6578173980;777;0;root;0;root;11;/usr/sbin/update-grub2
03/05/2015;23:03:41.0000000000;10/29/2012;05:54:45.0000000000;03/05/2015;23:03:42.1790081530;755;0;root;0;root;206264;/usr/sbin/pure-ftpd-virtualchroot
02/09/2021;19:11:07.8304519990;01/28/2015;16:19:27.0000000000;03/05/2015;22:39:33.4498173520;755;0;root;0;root;930024;/usr/sbin/bluetoothd
03/05/2015;22:42:23.5738237880;02/16/2014;21:42:52.0000000000;03/05/2015;22:39:33.5298173550;755;0;root;0;root;47152;/usr/sbin/grpconv
03/05/2015;22:42:24.8218238350;02/16/2014;21:42:52.0000000000;03/05/2015;22:39:33.4538173530;755;0;root;0;root;47448;/usr/sbin/chpasswd
03/05/2015;22:54:15.0000000000;02/25/2015;15:32:05.0000000000;03/05/2015;22:54:17.9293964030;755;0;root;0;root;10296;/usr/sbin/lpc
10/21/2013;09:26:17.0000000000;10/21/2013;09:26:17.0000000000;03/05/2015;22:39:33.9858173730;755;0;root;0;root;10480;/usr/sbin/rfkill
03/05/2015;23:04:37.8670065600;03/12/2014;21:33:14.0000000000;03/05/2015;22:39:34.6098173960;755;0;root;0;root;4873;/usr/sbin/service
03/05/2015;22:44:11.3618278650;05/15/2014;15:03:40.0000000000;03/05/2015;22:39:33.5938173580;755;0;root;0;root;772040;/usr/sbin/grub-probe
01/14/2014;12:28:19.0000000000;01/14/2014;12:28:19.0000000000;03/05/2015;22:39:33.9858173730;755;0;root;0;root;2931;/usr/sbin/remove-default-wordlist
03/06/2010;09:44:18.0000000000;03/06/2010;09:44:18.0000000000;03/05/2015;22:39:33.6298173590;755;0;root;0;root;2595;/usr/sbin/laptop-detect
05/15/2014;15:03:40.0000000000;05/15/2014;15:03:40.0000000000;03/05/2015;22:39:33.5738173570;755;0;root;0;root;759496;/usr/sbin/grub-macbless
03/05/2015;23:03:41.0000000000;10/29/2012;05:54:45.0000000000;03/05/2015;23:03:42.1790081530;755;0;root;0;root;18576;/usr/sbin/pure-uploadscript
02/12/2015;13:53:37.0000000000;02/12/2015;13:53:37.0000000000;03/05/2015;22:39:34.6498173980;755;0;root;0;root;10488;/usr/sbin/tunelp
02/18/2013;08:55:53.0000000000;02/18/2013;08:55:53.0000000000;03/05/2015;22:39:35.1498174170;755;0;root;0;root;6344;/usr/sbin/vcstime
03/23/2014;11:44:25.0000000000;03/23/2014;11:44:25.0000000000;03/05/2015;22:39:33.4738173530;755;0;root;0;root;6296;/usr/sbin/cracklib-unpacker
03/05/2015;22:54:15.0000000000;02/25/2015;15:32:04.0000000000;03/05/2015;22:54:19.4206504580;755;0;root;0;root;26928;/usr/sbin/cupsfilter
01/13/2014;20:35:12.0000000000;01/13/2014;20:35:12.0000000000;03/05/2015;22:39:33.4258173510;755;0;root;0;root;35616;/usr/sbin/avahi-autoipd
02/09/2021;19:11:09.5904519990;03/12/2014;21:42:09.0000000000;03/05/2015;22:39:33.6098173580;755;0;root;0;root;14731;/usr/sbin/invoke-rc.d
04/08/2014;21:08:51.0000000000;04/08/2014;21:08:51.0000000000;03/05/2015;22:39:35.0898174140;755;0;root;0;root;53264;/usr/sbin/usb_modeswitch
03/05/2015;22:44:30.4658285880;03/12/2014;21:42:09.0000000000;03/05/2015;22:39:34.9218174080;755;0;root;0;root;16615;/usr/sbin/update-rc.d
02/09/2021;19:11:09.3264519990;01/16/2014;23:20:13.0000000000;03/05/2015;22:39:33.4218173510;755;0;root;0;root;95144;/usr/sbin/alsactl
03/05/2015;22:54:01.0000000000;09/14/2010;11:56:36.0000000000;03/05/2015;22:54:03.3366958820;755;0;root;0;root;3063;/usr/sbin/update-locale
03/24/2014;10:36:15.0000000000;03/24/2014;10:36:15.0000000000;03/05/2015;22:39:34.9218174080;755;0;root;0;root;2905;/usr/sbin/update-pciids
03/05/2015;23:03:41.0000000000;10/29/2012;06:45:31.0000000000;03/05/2015;23:03:42.0390081570;755;0;root;0;root;1724;/usr/sbin/pure-ftpd-control
03/07/2013;16:04:03.0000000000;03/07/2013;16:04:03.0000000000;03/05/2015;22:39:33.6618173600;755;0;root;0;root;60931;/usr/sbin/pppconfig
10/25/2013;09:44:01.0000000000;10/25/2013;09:44:01.0000000000;03/05/2015;22:39:34.0018173730;755;0;root;0;root;10416;/usr/sbin/rtkitctl
03/05/2015;22:42:23.5578237870;02/16/2014;21:42:52.0000000000;03/05/2015;22:39:33.7858173650;755;0;root;0;root;43032;/usr/sbin/pwconv
11/07/2012;16:44:21.0000000000;11/07/2012;16:44:21.0000000000;03/05/2015;22:39:34.9218174080;755;0;root;0;root;16674;/usr/sbin/update-xmlcatalog
